,Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,SICAKLIK_°C
56826,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,16.0,8.0
56827,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,17.0,7.0
56828,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,18.0,6.7
56829,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,19.0,5.7
56830,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,20.0,5.1
56831,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,21.0,4.4
56832,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,22.0,3.7
56833,18046,ÇANKAYA/TBMM,2019.0,11.0,19.0,23.0,3.1
56834,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,0.0,2.6
56835,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,1.0,2.0
56836,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,2.0,1.5
56837,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,3.0,1.0
56838,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,4.0,1.4
56839,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,5.0,0.5
56840,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,6.0,1.6
56841,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,7.0,3.7
56842,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,8.0,6.6
56843,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,9.0,10.5
56844,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,10.0,12.6
56845,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,11.0,13.6
56846,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,12.0,13.7
56847,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,13.0,12.8
56848,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,14.0,11.6
56849,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,15.0,9.1
56850,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,16.0,8.3
56851,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,17.0,7.4
56852,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,18.0,6.3
56853,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,19.0,5.5
56854,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,20.0,4.8
56855,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,21.0,3.9
56856,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,22.0,3.3
56857,18046,ÇANKAYA/TBMM,2019.0,11.0,20.0,23.0,2.8
56858,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,0.0,1.9
56859,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,1.0,1.3
56860,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,2.0,0.6
56861,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,3.0,0.4
56862,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,4.0,0.3
56863,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,5.0,-0.1
56864,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,6.0,0.6
56865,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,7.0,2.2
56866,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,8.0,5.2
56867,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,9.0,8.4
56868,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,10.0,10.6
56869,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,11.0,11.2
56870,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,12.0,11.8
56871,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,13.0,11.3
56872,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,14.0,9.8
56873,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,15.0,7.6
56874,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,16.0,6.6
56875,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,17.0,6.3
56876,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,18.0,5.6
56877,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,19.0,5.0
56878,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,20.0,4.1
56879,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,21.0,3.4
56880,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,22.0,3.5
56881,18046,ÇANKAYA/TBMM,2019.0,11.0,21.0,23.0,2.4
56882,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,0.0,2.5
56883,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,1.0,1.7
56884,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,2.0,1.0
56885,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,3.0,1.7
56886,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,4.0,0.9
56887,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,5.0,0.4
56888,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,6.0,2.2
56889,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,7.0,4.2
56890,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,8.0,6.9
56891,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,9.0,10.2
56892,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,10.0,11.7
56893,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,11.0,12.7
56894,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,12.0,13.6
56895,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,13.0,13.5
56896,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,14.0,11.5
56897,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,15.0,10.0
56898,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,16.0,8.8
56899,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,17.0,8.6
56900,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,18.0,6.6
56901,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,19.0,6.7
56902,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,20.0,5.3
56903,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,21.0,5.0
56904,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,22.0,4.4
56905,18046,ÇANKAYA/TBMM,2019.0,11.0,22.0,23.0,3.4
56906,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,0.0,3.2
56907,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,1.0,3.0
56908,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,2.0,2.1
56909,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,3.0,1.6
56910,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,4.0,1.8
56911,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,5.0,1.9
56912,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,6.0,3.2
56913,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,7.0,5.2
56914,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,8.0,6.9
56915,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,9.0,10.0
56916,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,10.0,12.1
56917,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,11.0,12.3
56918,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,12.0,12.7
56919,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,13.0,12.1
56920,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,14.0,10.9
56921,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,15.0,9.5
56922,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,16.0,9.5
56923,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,17.0,8.4
56924,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,18.0,7.3
56925,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,19.0,7.0
56926,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,20.0,6.9
56927,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,21.0,6.2
56928,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,22.0,6.1
56929,18046,ÇANKAYA/TBMM,2019.0,11.0,23.0,23.0,6.1
56930,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,0.0,6.0
56931,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,1.0,5.3
56932,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,2.0,5.3
56933,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,3.0,5.5
56934,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,4.0,5.1
56935,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,5.0,4.8
56936,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,6.0,5.5
56937,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,7.0,7.4
56938,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,8.0,8.8
56939,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,9.0,10.2
56940,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,10.0,12.1
56941,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,11.0,13.0
56942,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,12.0,12.8
56943,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,13.0,12.1
56944,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,14.0,12.2
56945,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,15.0,10.1
56946,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,16.0,9.7
56947,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,17.0,9.2
56948,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,18.0,8.3
56949,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,19.0,7.5
56950,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,20.0,7.0
56951,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,21.0,6.7
56952,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,22.0,5.7
56953,18046,ÇANKAYA/TBMM,2019.0,11.0,24.0,23.0,5.0
56954,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,0.0,4.5
56955,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,1.0,4.0
56956,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,2.0,3.6
56957,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,3.0,3.4
56958,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,4.0,3.2
56959,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,5.0,3.3
56960,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,6.0,3.9
56961,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,7.0,5.8
56962,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,8.0,7.6
56963,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,9.0,10.4
56964,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,10.0,12.5
56965,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,11.0,13.8
56966,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,12.0,14.6
56967,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,13.0,13.2
56968,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,14.0,12.6
56969,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,15.0,11.6
56970,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,16.0,11.2
56971,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,17.0,11.1
56972,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,18.0,9.9
56973,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,19.0,9.9
56974,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,20.0,9.5
56975,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,21.0,8.8
56976,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,22.0,9.0
56977,18046,ÇANKAYA/TBMM,2019.0,11.0,25.0,23.0,8.5
56978,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,0.0,8.6
56979,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,1.0,8.8
56980,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,2.0,8.1
56981,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,3.0,8.4
56982,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,4.0,8.9
56983,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,5.0,9.8
56984,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,6.0,9.8
56985,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,7.0,9.8
56986,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,8.0,11.0
56987,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,9.0,14.5
56988,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,10.0,12.4
56989,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,11.0,10.1
56990,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,12.0,9.7
56991,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,13.0,8.8
56992,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,14.0,9.3
56993,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,15.0,9.9
56994,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,16.0,9.8
56995,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,17.0,9.5
56996,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,18.0,9.6
56997,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,19.0,8.6
56998,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,20.0,8.3
56999,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,21.0,8.2
57000,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,22.0,8.5
57001,18046,ÇANKAYA/TBMM,2019.0,11.0,26.0,23.0,8.6
57002,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,0.0,8.4
57003,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,1.0,8.7
57004,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,2.0,8.3
57005,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,3.0,8.3
57006,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,4.0,8.4
57007,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,5.0,8.4
57008,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,6.0,8.9
57009,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,7.0,9.8
57010,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,8.0,10.2
57011,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,9.0,9.4
57012,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,10.0,9.6
57013,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,11.0,10.8
57014,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,12.0,11.2
57015,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,13.0,10.6
57016,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,14.0,10.5
57017,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,15.0,9.9
57018,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,16.0,9.5
57019,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,17.0,9.1
57020,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,18.0,8.3
57021,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,19.0,7.8
57022,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,20.0,7.7
57023,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,21.0,8.0
57024,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,22.0,8.3
57025,18046,ÇANKAYA/TBMM,2019.0,11.0,27.0,23.0,8.2
57026,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,0.0,8.1
57027,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,1.0,7.9
57028,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,2.0,7.7
57029,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,3.0,7.7
57030,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,4.0,7.7
57031,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,5.0,6.7
57032,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,6.0,7.8
57033,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,7.0,9.1
57034,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,8.0,10.4
57035,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,9.0,11.3
57036,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,10.0,11.6
57037,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,11.0,12.3
57038,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,12.0,11.3
57039,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,13.0,11.3
57040,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,14.0,10.2
57041,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,15.0,8.8
57042,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,16.0,8.4
57043,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,17.0,7.7
57044,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,18.0,7.6
57045,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,19.0,7.5
57046,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,20.0,6.6
57047,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,21.0,7.2
57048,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,22.0,6.7
57049,18046,ÇANKAYA/TBMM,2019.0,11.0,28.0,23.0,6.4
57050,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,0.0,6.3
57051,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,1.0,6.5
57052,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,2.0,5.4
57053,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,3.0,5.3
57054,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,4.0,6.0
57055,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,5.0,6.8
57056,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,6.0,7.5
57057,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,7.0,8.3
57058,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,8.0,7.2
57059,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,9.0,8.9
57060,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,10.0,9.0
57061,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,11.0,10.1
57062,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,12.0,10.7
57063,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,13.0,10.1
57064,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,14.0,8.2
57065,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,15.0,8.3
57066,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,16.0,8.9
57067,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,17.0,9.4
57068,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,18.0,9.3
57069,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,19.0,9.6
57070,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,20.0,9.4
57071,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,21.0,9.3
57072,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,22.0,9.3
57073,18046,ÇANKAYA/TBMM,2019.0,11.0,29.0,23.0,9.3
57074,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,0.0,8.7
57075,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,1.0,7.7
57076,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,2.0,7.4
57077,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,3.0,7.4
57078,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,4.0,7.3
57079,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,5.0,6.2
57080,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,6.0,7.6
57081,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,7.0,10.0
57082,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,8.0,11.9
57083,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,9.0,13.6
57084,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,10.0,14.3
57085,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,11.0,14.5
57086,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,12.0,14.1
57087,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,13.0,12.5
57088,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,14.0,12.3
57089,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,15.0,11.2
57090,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,16.0,11.3
57091,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,17.0,9.8
57092,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,18.0,9.3
57093,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,19.0,9.4
57094,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,20.0,9.1
57095,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,21.0,8.3
57096,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,22.0,7.6
57097,18046,ÇANKAYA/TBMM,2019.0,11.0,30.0,23.0,7.6
57098,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,0.0,7.7
57099,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,1.0,7.7
57100,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,2.0,8.5
57101,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,3.0,7.3
57102,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,4.0,7.0
57103,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,5.0,6.9
57104,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,6.0,6.4
57105,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,7.0,6.4
57106,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,8.0,6.5
57107,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,9.0,6.6
57108,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,10.0,6.7
57109,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,11.0,6.9
57110,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,12.0,7.6
57111,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,13.0,6.7
57112,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,14.0,6.6
57113,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,15.0,5.8
57114,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,16.0,5.9
57115,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,17.0,4.6
57116,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,18.0,3.9
57117,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,19.0,3.3
57118,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,20.0,2.9
57119,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,21.0,2.3
57120,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,22.0,1.7
57121,18046,ÇANKAYA/TBMM,2019.0,12.0,1.0,23.0,1.2
57122,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,0.0,1.0
57123,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,1.0,0.4
57124,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,2.0,0.0
57125,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,3.0,-0.2
57126,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,4.0,-0.3
57127,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,5.0,-0.7
57128,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,6.0,0.4
57129,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,7.0,1.8
57130,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,8.0,3.4
57131,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,9.0,4.8
57132,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,10.0,6.2
57133,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,11.0,6.2
57134,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,12.0,6.4
57135,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,13.0,5.6
57136,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,14.0,4.5
57137,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,15.0,2.8
57138,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,16.0,2.1
57139,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,17.0,2.5
57140,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,18.0,1.8
57141,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,19.0,1.5
57142,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,20.0,0.8
57143,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,21.0,0.5
57144,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,22.0,0.2
57145,18046,ÇANKAYA/TBMM,2019.0,12.0,2.0,23.0,0.1
57146,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,0.0,0.1
57147,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,1.0,0.0
57148,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,2.0,-0.3
57149,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,3.0,-0.8
57150,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,4.0,-0.8
57151,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,5.0,-0.8
57152,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,6.0,0.0
57153,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,10.0,7.8
57154,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,11.0,8.9
57155,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,12.0,8.9
57156,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,13.0,8.9
57157,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,14.0,7.5
57158,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,21.0,2.6
57159,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,22.0,2.1
57160,18046,ÇANKAYA/TBMM,2019.0,12.0,3.0,23.0,1.6
57161,18046,ÇANKAYA/TBMM,2019.0,12.0,4.0,7.0,2.4
57162,18046,ÇANKAYA/TBMM,2019.0,12.0,4.0,9.0,1.9
57163,18046,ÇANKAYA/TBMM,2019.0,12.0,4.0,10.0,2.0
57164,18046,ÇANKAYA/TBMM,2019.0,12.0,4.0,11.0,2.4
57165,18046,ÇANKAYA/TBMM,2019.0,12.0,4.0,12.0,2.4
