,date,spx,dax,ftse,nikkei
496,04/12/1995,613.68,2261.08,3669.7,18897.37
497,05/12/1995,617.68,2265.21,3664.25,18879.53
498,06/12/1995,620.18,2274.94,3662.77,19067.86
499,07/12/1995,616.17,2260.62,3639.49,19412.32
500,08/12/1995,617.48,2277.7,3630.0,19286.97
501,11/12/1995,619.52,2280.39,3652.1,19226.78
502,12/12/1995,618.78,2278.64,3654.9,19312.77
503,13/12/1995,621.69,2283.26,3662.4,19283.48
504,14/12/1995,616.92,2286.21,3671.6,19499.3
505,15/12/1995,616.34,2283.84,3642.6,19346.55
506,18/12/1995,606.81,2240.24,3596.07,19311.08
507,19/12/1995,611.93,2239.76,3576.9,19140.49
508,20/12/1995,605.94,2268.07,3613.69,19448.59
509,21/12/1995,610.49,2268.35,3633.3,19653.25
510,22/12/1995,611.96,2279.92,3658.34,19744.42
511,25/12/1995,611.96,2279.92,3658.34,19775.41
512,26/12/1995,614.3,2279.92,3658.34,19904.72
513,27/12/1995,614.53,2280.44,3676.4,20011.76
514,28/12/1995,614.12,2273.9,3676.7,19873.13
515,29/12/1995,615.93,2260.69,3689.3,19868.15
516,01/01/1996,615.93,2260.69,3689.3,19868.15
517,02/01/1996,620.73,2307.7,3687.9,19868.15
518,03/01/1996,621.32,2326.18,3715.6,19868.15
519,04/01/1996,617.7,2332.81,3714.1,20618.0
520,05/01/1996,616.71,2315.66,3704.5,20669.03
521,08/01/1996,618.46,2336.76,3720.64,20563.58
522,09/01/1996,609.45,2351.47,3700.3,20652.08
523,10/01/1996,598.48,2340.31,3671.45,20612.32
524,11/01/1996,602.69,2330.98,3654.9,20377.92
525,12/01/1996,601.81,2353.89,3657.3,20287.42
526,15/01/1996,599.82,2361.38,3662.7,20287.42
527,16/01/1996,608.44,2361.38,3710.6,20567.07
528,17/01/1996,606.37,2375.63,3704.21,20570.26
529,18/01/1996,608.24,2389.62,3748.66,20370.0
530,19/01/1996,611.83,2400.58,3748.45,20365.7
531,22/01/1996,613.4,2391.74,3754.2,20196.53
532,23/01/1996,612.79,2393.12,3734.95,20080.92
533,24/01/1996,619.96,2436.68,3758.2,20312.7
534,25/01/1996,617.03,2437.02,3734.2,20414.6
535,26/01/1996,621.62,2449.71,3734.7,20663.8
536,29/01/1996,624.22,2437.7,3734.63,20589.2
537,30/01/1996,630.15,2456.09,3735.3,20722.4
538,31/01/1996,636.02,2463.0,3759.3,20812.7
539,01/02/1996,638.46,2472.53,3752.8,20935.12
540,02/02/1996,635.84,2459.81,3781.3,20904.0
541,05/02/1996,641.43,2416.84,3746.6,20653.3
542,06/02/1996,646.33,2437.98,3747.55,20751.1
543,07/02/1996,649.93,2442.43,3726.09,20943.4
544,08/02/1996,656.07,2411.49,3708.4,21118.3
545,09/02/1996,656.37,2435.07,3716.3,20934.8
546,12/02/1996,661.45,2428.59,3726.6,20934.8
547,13/02/1996,660.51,2436.09,3747.6,20784.23
548,14/02/1996,655.58,2427.77,3744.99,20934.82
549,15/02/1996,651.32,2426.51,3779.8,20886.2
550,16/02/1996,647.98,2423.6,3770.9,20802.8
551,19/02/1996,647.98,2387.6,3744.27,20721.25
552,20/02/1996,640.65,2373.01,3714.6,20655.67
553,21/02/1996,648.1,2401.59,3725.6,20372.2
554,22/02/1996,658.86,2421.93,3740.02,20340.94
555,23/02/1996,659.08,2449.52,3740.3,20300.38
556,26/02/1996,650.46,2438.73,3704.2,20480.2
557,27/02/1996,647.24,2449.09,3715.9,20000.4
558,28/02/1996,644.75,2486.95,3738.2,19919.9
559,29/02/1996,640.43,2485.18,3727.6,20125.3
560,01/03/1996,644.37,2488.85,3752.7,20168.6
561,04/03/1996,650.81,2486.83,3768.6,20063.0
562,05/03/1996,655.79,2472.52,3777.1,20183.9
563,06/03/1996,652.0,2471.38,3758.9,20241.1
564,07/03/1996,653.65,2479.38,3758.2,19957.1
565,08/03/1996,633.5,2448.8,3710.3,20155.9
566,11/03/1996,640.02,2419.72,3674.5,19796.29
567,12/03/1996,637.09,2415.29,3639.52,19950.2
568,13/03/1996,638.55,2417.0,3640.33,19734.7
569,14/03/1996,640.87,2432.46,3681.83,19923.66
570,15/03/1996,641.43,2458.0,3644.8,20190.85
571,18/03/1996,652.65,2472.55,3669.6,20285.1
572,19/03/1996,651.69,2484.74,3693.0,20442.6
573,20/03/1996,649.98,2491.73,3685.4,20442.6
574,21/03/1996,649.19,2505.32,3698.3,20727.5
575,22/03/1996,650.62,2479.84,3707.0,20700.9
576,25/03/1996,650.04,2514.8,3681.9,20915.4
577,26/03/1996,652.97,2505.78,3660.9,21014.7
578,27/03/1996,648.91,2523.81,3672.4,21329.98
579,28/03/1996,648.94,2502.94,3672.6,21295.82
580,29/03/1996,645.5,2489.35,3699.7,21406.85
581,01/04/1996,653.73,2500.75,3718.4,21560.3
582,02/04/1996,655.26,2508.11,3728.5,21600.08
583,03/04/1996,655.88,2489.52,3725.1,21464.7
584,04/04/1996,655.86,2498.75,3755.6,21471.1
585,05/04/1996,655.86,2498.75,3755.6,21695.84
586,08/04/1996,644.24,2498.75,3755.6,21424.24
587,09/04/1996,642.19,2510.81,3758.6,21744.17
588,10/04/1996,633.5,2525.59,3767.4,21791.7
589,11/04/1996,631.18,2508.12,3744.2,21694.43
590,12/04/1996,636.71,2526.74,3766.8,21660.5
591,15/04/1996,642.49,2540.79,3790.5,21883.0
592,16/04/1996,645.0,2547.32,3825.3,21868.2
593,17/04/1996,641.61,2519.82,3805.6,21816.2
594,18/04/1996,643.61,2524.18,3820.7,21812.5
595,19/04/1996,645.07,2535.86,3857.1,21883.8
596,22/04/1996,647.89,2549.27,3852.7,22123.9
597,23/04/1996,651.58,2549.12,3833.0,22119.8
598,24/04/1996,650.17,2524.84,3817.6,22262.0
599,25/04/1996,652.87,2538.68,3819.3,22230.1
600,26/04/1996,653.46,2539.88,3832.8,22235.03
601,29/04/1996,654.16,2505.97,3809.2,22235.03
602,30/04/1996,654.17,2492.63,3817.9,22041.3
603,01/05/1996,654.58,2492.63,3806.0,21815.01
604,02/05/1996,643.38,2465.49,3776.4,21662.4
605,03/05/1996,641.63,2472.43,3751.6,21662.4
606,06/05/1996,640.81,2473.52,3751.6,21662.4
607,07/05/1996,638.26,2476.79,3723.0,21495.28
608,08/05/1996,644.77,2466.86,3707.3,21728.6
609,09/05/1996,645.44,2470.57,3728.3,21411.8
610,10/05/1996,652.09,2499.02,3754.4,21420.1
611,13/05/1996,661.51,2496.33,3739.2,21171.82
612,14/05/1996,665.6,2528.2,3759.7,21301.05
613,15/05/1996,665.42,2534.4,3776.2,22055.97
614,16/05/1996,664.85,2534.4,3753.6,22147.21
615,17/05/1996,668.91,2552.29,3789.6,21916.6
616,20/05/1996,673.15,2541.98,3778.2,21978.0
617,21/05/1996,672.76,2564.12,3789.4,22091.74
618,22/05/1996,678.42,2548.79,3764.2,21958.0
619,23/05/1996,676.0,2546.55,3747.0,21727.08
620,24/05/1996,678.51,2549.53,3752.1,21798.43
621,27/05/1996,678.51,2549.53,3752.1,21699.76
622,28/05/1996,672.23,2559.15,3760.2,21944.53
623,29/05/1996,667.93,2548.53,3775.7,22021.5
624,30/05/1996,671.7,2535.78,3746.7,21886.35
625,31/05/1996,669.12,2523.81,3747.8,21956.19
626,03/06/1996,667.68,2543.99,3739.2,21588.52
627,04/06/1996,672.56,2550.42,3755.2,21858.12
628,05/06/1996,678.44,2551.03,3753.4,21881.43
629,06/06/1996,673.03,2559.02,3760.3,21804.46
630,07/06/1996,673.31,2536.03,3706.8,21751.81
631,10/06/1996,672.16,2552.96,3728.8,21719.15
632,11/06/1996,670.97,2571.1,3755.7,21817.62
633,12/06/1996,669.04,2569.9,3769.2,22104.8
634,13/06/1996,667.92,2566.13,3761.7,22082.4
635,14/06/1996,665.85,2544.9,3753.6,22289.39
636,17/06/1996,665.16,2549.71,3761.5,22245.38
637,18/06/1996,662.06,2555.81,3756.4,22332.4
638,19/06/1996,661.96,2546.04,3753.2,22367.36
639,20/06/1996,662.1,2532.22,3727.5,22437.3
640,21/06/1996,666.84,2547.78,3722.3,22530.65
641,24/06/1996,668.85,2562.19,3710.8,22603.2
642,25/06/1996,668.48,2578.36,3679.5,22597.2
643,26/06/1996,664.39,2572.06,3695.5,22666.7
644,27/06/1996,668.55,2551.8,3678.8,22501.61
645,28/06/1996,670.63,2570.44,3711.0,22530.75
646,01/07/1996,675.88,2573.44,3725.6,22455.49
647,02/07/1996,673.61,2565.32,3725.7,22347.97
648,03/07/1996,672.4,2566.32,3714.1,22379.02
649,04/07/1996,672.4,2578.74,3760.6,22292.91
650,05/07/1996,657.44,2568.79,3743.2,22232.42
651,08/07/1996,652.54,2561.51,3741.5,21924.9
652,09/07/1996,654.75,2562.24,3752.3,21919.8
653,10/07/1996,656.06,2573.0,3765.8,21778.94
654,11/07/1996,645.67,2561.95,3749.0,21892.58
655,12/07/1996,646.19,2548.97,3728.3,21656.45
656,15/07/1996,629.8,2529.5,3698.3,21753.42
657,16/07/1996,628.37,2475.98,3632.3,21406.35
658,17/07/1996,634.07,2497.69,3658.2,21412.88
659,18/07/1996,643.56,2505.56,3693.4,21566.42
660,19/07/1996,638.73,2498.35,3710.5,21476.29
661,22/07/1996,633.77,2468.32,3681.3,21005.6
662,23/07/1996,626.87,2488.82,3708.4,21163.69
663,24/07/1996,626.65,2459.13,3668.8,20631.0
664,25/07/1996,631.17,2464.51,3684.7,20883.8
665,26/07/1996,635.9,2469.51,3673.3,21124.9
666,29/07/1996,630.91,2472.25,3678.8,20967.54
667,30/07/1996,635.26,2466.84,3668.5,20880.33
668,31/07/1996,639.95,2491.5,3703.2,20692.83
669,01/08/1996,650.02,2504.16,3734.4,20984.83
670,02/08/1996,662.49,2520.26,3770.6,20940.41
671,05/08/1996,660.23,2520.52,3788.3,21077.5
672,06/08/1996,662.38,2527.73,3788.4,20744.9
673,07/08/1996,664.16,2541.41,3811.1,20477.6
674,08/08/1996,662.59,2534.63,3811.4,20731.31
675,09/08/1996,662.1,2532.96,3810.7,20551.0
676,12/08/1996,665.77,2529.14,3803.3,20666.6
677,13/08/1996,660.2,2545.65,3823.4,20864.95
678,14/08/1996,662.05,2544.61,3830.3,20981.11
679,15/08/1996,662.28,2542.75,3837.4,20968.25
680,16/08/1996,665.21,2567.96,3872.9,20834.0
681,19/08/1996,666.58,2556.25,3863.7,21106.4
682,20/08/1996,665.69,2562.12,3883.2,21127.0
683,21/08/1996,665.07,2534.44,3872.1,21275.02
684,22/08/1996,670.68,2559.42,3891.1,21363.24
685,23/08/1996,667.03,2562.12,3907.5,21228.8
686,26/08/1996,663.88,2554.42,3907.5,20883.74
687,27/08/1996,666.4,2563.59,3905.7,20910.27
688,28/08/1996,664.81,2556.64,3918.7,20709.81
689,29/08/1996,657.4,2548.84,3885.0,20553.16
690,30/08/1996,651.99,2534.49,3867.6,20166.9
691,02/09/1996,651.99,2538.34,3884.4,20107.11
692,03/09/1996,654.72,2528.73,3855.9,20198.15
693,04/09/1996,655.61,2526.18,3872.7,20201.87
694,05/09/1996,649.44,2532.55,3887.2,20379.82
695,06/09/1996,655.68,2542.74,3893.0,20152.53
696,09/09/1996,663.76,2549.71,3910.8,20202.27
697,10/09/1996,663.81,2568.77,3916.1,20559.59
698,11/09/1996,667.28,2568.7,3905.6,20571.04
699,12/09/1996,671.15,2588.04,3932.6,20443.93
700,13/09/1996,680.54,2614.5,3967.9,20842.64
701,16/09/1996,683.98,2630.24,3977.2,20842.64
702,17/09/1996,682.94,2626.43,3972.3,21310.59
703,18/09/1996,681.47,2621.2,3955.7,21156.75
704,19/09/1996,683.0,2625.46,3974.3,21322.85
705,20/09/1996,687.03,2641.5,3964.1,21112.24
706,23/09/1996,686.48,2624.18,3919.7,21112.24
707,24/09/1996,685.61,2643.42,3910.5,21171.99
708,25/09/1996,685.83,2663.1,3935.7,21350.67
709,26/09/1996,685.86,2664.96,3933.2,21461.37
710,27/09/1996,686.19,2659.86,3946.4,21547.02
711,30/09/1996,687.31,2655.49,3953.7,21556.4
712,01/10/1996,689.08,2654.34,3992.2,21462.97
713,02/10/1996,694.01,2685.29,4015.1,21498.6
714,03/10/1996,692.78,2685.29,4000.0,21331.5
715,04/10/1996,701.46,2704.25,4024.8,21148.03
716,07/10/1996,703.34,2705.21,4031.5,21161.01
717,08/10/1996,700.64,2702.6,4035.6,21038.53
718,09/10/1996,696.74,2685.23,4009.3,20870.83
719,10/10/1996,694.61,2683.52,3994.7,20870.83
720,11/10/1996,700.66,2692.69,4028.1,20968.16
721,14/10/1996,703.54,2700.83,4038.7,21029.25
722,15/10/1996,702.57,2718.73,4050.8,21429.93
723,16/10/1996,704.41,2705.06,4024.4,21397.19
724,17/10/1996,706.99,2717.5,4042.1,21423.74
725,18/10/1996,710.82,2727.56,4053.1,21612.3
726,21/10/1996,709.85,2733.67,4073.1,21302.95
727,22/10/1996,706.57,2721.74,4057.2,21123.68
728,23/10/1996,707.27,2678.89,4028.4,21082.15
729,24/10/1996,702.29,2681.94,3999.4,21003.49
730,25/10/1996,700.92,2690.79,4022.4,20739.97
731,28/10/1996,697.26,2703.33,4025.3,20885.41
732,29/10/1996,701.5,2675.5,3993.5,20958.08
733,30/10/1996,700.9,2664.72,3963.9,20681.67
734,31/10/1996,705.27,2671.4,3979.1,20466.86
735,01/11/1996,703.77,2670.19,3948.5,20633.06
736,04/11/1996,706.73,2678.73,3928.1,20633.06
737,05/11/1996,714.14,2716.16,3921.1,20592.33
738,06/11/1996,724.59,2735.28,3935.7,20991.52
739,07/11/1996,727.65,2724.25,3900.4,20771.11
740,08/11/1996,730.82,2732.29,3910.8,21201.04
741,11/11/1996,731.87,2730.44,3914.4,21065.08
742,12/11/1996,729.56,2764.3,3934.3,21206.43
743,13/11/1996,731.13,2770.61,3926.9,20979.44
744,14/11/1996,735.88,2784.39,3926.1,21031.04
745,15/11/1996,737.62,2800.6,3958.2,20929.73
746,18/11/1996,737.02,2768.68,3962.1,20796.37
747,19/11/1996,742.16,2781.54,3978.1,20956.18
748,20/11/1996,743.95,2766.08,3962.8,21189.96
749,21/11/1996,742.75,2765.29,3953.8,21143.34
750,22/11/1996,748.73,2769.47,4018.7,21216.11
751,25/11/1996,757.03,2800.52,4054.6,21293.57
752,26/11/1996,755.96,2808.62,4068.4,21418.25
753,27/11/1996,755.0,2793.86,4049.2,21345.28
754,28/11/1996,755.0,2829.68,4050.2,21035.54
755,29/11/1996,757.02,2848.84,4058.0,21020.36
756,02/12/1996,756.56,2853.46,4038.5,20674.69
757,03/12/1996,748.28,2900.76,4061.5,20630.56
758,04/12/1996,745.1,2880.89,4045.2,20659.91
759,05/12/1996,744.38,2894.43,4051.2,20943.9
760,06/12/1996,739.6,2832.53,3963.0,20276.7
761,09/12/1996,749.81,2870.3,4011.6,20603.71
762,10/12/1996,747.54,2890.95,4035.7,20822.12
763,11/12/1996,740.73,2836.36,3982.5,20568.7
764,12/12/1996,729.33,2846.94,3990.7,20501.2
765,13/12/1996,728.64,2815.77,3972.4,20341.39
766,16/12/1996,720.98,2841.16,3993.8,20422.04
767,17/12/1996,726.04,2808.5,3979.6,20413.46
768,18/12/1996,731.54,2814.23,4018.2,20093.03
769,19/12/1996,745.76,2824.83,4051.3,19570.67
770,20/12/1996,748.87,2835.54,4077.6,19690.46
771,23/12/1996,746.92,2844.09,4087.2,19690.46
772,24/12/1996,751.03,2844.09,4092.5,19161.71
773,25/12/1996,751.03,2844.09,4092.5,19549.41
774,26/12/1996,755.82,2844.09,4092.5,19291.58
775,27/12/1996,756.79,2859.22,4091.0,19369.04
776,30/12/1996,753.85,2880.07,4115.7,19361.35
777,31/12/1996,740.74,2880.07,4118.5,19361.35
778,01/01/1997,740.74,2880.07,4118.5,19361.35
779,02/01/1997,737.01,2820.81,4057.4,19361.35
780,03/01/1997,748.03,2863.26,4089.5,19361.35
781,06/01/1997,747.65,2890.2,4106.5,19446.0
782,07/01/1997,753.23,2876.34,4078.8,18896.19
783,08/01/1997,748.41,2904.08,4087.5,18680.38
784,09/01/1997,754.85,2936.69,4087.0,18073.87
785,10/01/1997,759.5,2915.81,4056.6,17303.65
786,13/01/1997,759.51,2956.78,4107.3,18118.79
787,14/01/1997,768.86,2978.84,4168.2,18093.13
788,15/01/1997,767.2,2976.56,4158.9,18093.13
789,16/01/1997,769.75,2996.12,4197.5,18144.34
790,17/01/1997,776.17,3006.87,4207.7,18090.04
791,20/01/1997,776.7,2999.19,4194.0,17480.34
792,21/01/1997,782.72,3000.66,4195.5,17358.16
793,22/01/1997,786.23,3026.63,4219.1,18013.88
794,23/01/1997,777.56,3037.28,4271.5,17909.46
795,24/01/1997,770.52,2982.63,4218.8,17689.36
796,27/01/1997,765.02,2992.55,4212.0,17334.9
797,28/01/1997,765.02,3028.27,4237.4,17796.57
798,29/01/1997,772.5,2997.95,4207.5,18335.3
799,30/01/1997,784.17,3018.58,4228.4,17864.04
800,31/01/1997,786.16,3037.7,4275.8,18330.01
801,03/02/1997,786.73,3064.7,4257.8,18085.95
802,04/02/1997,789.26,3067.48,4260.9,18314.33
803,05/02/1997,778.28,3114.73,4281.5,18185.97
804,06/02/1997,780.15,3124.78,4265.9,18038.43
805,07/02/1997,789.56,3161.36,4307.8,17867.04
806,10/02/1997,785.43,3185.72,4307.7,18181.17
807,11/02/1997,789.59,3191.45,4304.3,18181.17
808,12/02/1997,802.77,3211.01,4304.3,18409.96
809,13/02/1997,811.82,3256.86,4327.1,18688.06
810,14/02/1997,808.48,3249.17,4341.0,18722.0
811,17/02/1997,808.48,3260.3,4337.8,18750.65
812,18/02/1997,816.29,3230.83,4332.3,18470.75
813,19/02/1997,812.49,3209.04,4357.4,18599.12
814,20/02/1997,802.8,3197.09,4356.1,19051.71
815,21/02/1997,801.77,3203.79,4336.8,19034.54
816,24/02/1997,810.28,3180.63,4331.1,18896.99
817,25/02/1997,812.1,3233.34,4344.7,19070.07
818,26/02/1997,805.68,3245.02,4329.3,18990.92
819,27/02/1997,795.07,3272.58,4339.2,19021.56
820,28/02/1997,790.82,3261.04,4308.3,18557.0
821,03/03/1997,795.31,3258.74,4307.1,18429.13
822,04/03/1997,790.95,3345.09,4357.7,18564.78
823,05/03/1997,801.99,3375.45,4360.1,18273.51
824,06/03/1997,798.56,3396.55,4399.3,18041.33
825,07/03/1997,804.97,3419.51,4420.3,18198.74
826,10/03/1997,813.65,3426.77,4437.4,18113.89
827,11/03/1997,811.34,3430.95,4444.3,18267.72
828,12/03/1997,804.26,3382.4,4422.5,18183.27
829,13/03/1997,789.56,3367.82,4397.7,17900.48
830,14/03/1997,793.17,3404.29,4424.3,17923.64
831,17/03/1997,795.71,3337.11,4373.3,18053.5
832,18/03/1997,789.66,3289.59,4356.8,18445.2
833,19/03/1997,785.77,3305.72,4332.2,18493.71
834,20/03/1997,782.65,3247.03,4258.1,18493.71
835,21/03/1997,784.1,3288.52,4254.8,18633.16
836,24/03/1997,790.89,3302.57,4214.8,18043.82
837,25/03/1997,789.07,3374.93,4270.7,18439.68
838,26/03/1997,790.5,3439.22,4301.5,18472.45
839,27/03/1997,773.88,3407.83,4312.9,18210.42
840,28/03/1997,773.88,3407.83,4312.9,18189.72
841,31/03/1997,757.12,3407.83,4312.9,18003.4
842,01/04/1997,759.64,3281.46,4248.1,17869.59
843,02/04/1997,750.11,3210.94,4236.6,18037.3
844,03/04/1997,750.32,3212.82,4214.6,18129.31
845,04/04/1997,757.9,3235.35,4236.6,17860.59
846,07/04/1997,762.13,3342.77,4271.7,17715.67
847,08/04/1997,766.12,3328.13,4269.3,18021.7
848,09/04/1997,760.6,3364.76,4292.3,17703.37
849,10/04/1997,758.34,3352.58,4313.2,17485.75
850,11/04/1997,737.65,3319.24,4270.7,17846.98
851,14/04/1997,743.73,3297.52,4251.7,17692.47
852,15/04/1997,754.72,3369.26,4286.8,17933.59
853,16/04/1997,763.53,3347.54,4294.6,18031.2
854,17/04/1997,761.77,3361.8,4298.9,18093.41
855,18/04/1997,766.34,3361.2,4310.5,18352.14
856,21/04/1997,760.37,3328.41,4328.7,18551.66
857,22/04/1997,774.61,3348.9,4346.1,18544.45
858,23/04/1997,773.64,3366.87,4387.7,18735.47
859,24/04/1997,771.18,3396.49,4388.5,18698.07
860,25/04/1997,765.37,3376.99,4369.7,18612.86
861,28/04/1997,772.96,3372.96,4389.7,18670.37
862,29/04/1997,794.05,3425.86,4433.2,18670.37
863,30/04/1997,801.34,3438.09,4436.0,19151.12
864,01/05/1997,798.53,3438.09,4445.0,19275.33
865,02/05/1997,812.97,3491.08,4455.6,19514.75
866,05/05/1997,830.24,3565.69,4455.6,19514.75
867,06/05/1997,827.76,3548.52,4519.3,20180.92
868,07/05/1997,815.62,3537.45,4537.5,20048.9
869,08/05/1997,820.26,3537.45,4580.4,20061.81
870,09/05/1997,824.78,3533.21,4630.9,19802.78
871,12/05/1997,837.66,3593.14,4669.6,20143.51
872,13/05/1997,833.13,3559.29,4691.0,20129.11
873,14/05/1997,836.04,3588.57,4686.9,20209.72
874,15/05/1997,841.88,3564.85,4681.2,20056.3
875,16/05/1997,829.75,3569.26,4693.9,20324.7
876,19/05/1997,833.27,3569.26,4645.2,20489.75
877,20/05/1997,841.66,3516.2,4607.5,20332.83
878,21/05/1997,839.35,3600.4,4642.0,19841.98
879,22/05/1997,835.66,3575.44,4651.8,19877.39
880,23/05/1997,847.03,3621.72,4661.8,20009.0
881,26/05/1997,847.03,3669.31,4661.8,20043.5
882,27/05/1997,849.71,3665.43,4681.6,19889.38
883,28/05/1997,847.21,3626.6,4677.5,20351.34
884,29/05/1997,844.08,3635.38,4672.3,20312.23
885,30/05/1997,848.28,3562.73,4621.3,20068.81
886,02/06/1997,846.36,3596.4,4562.8,20451.85
887,03/06/1997,845.48,3655.59,4557.8,20563.16
888,04/06/1997,840.11,3651.59,4557.1,20611.56
889,05/06/1997,843.43,3684.6,4576.2,20488.15
890,06/06/1997,858.01,3700.53,4645.0,20485.75
891,09/06/1997,862.91,3668.61,4686.7,20223.8
892,10/06/1997,865.27,3671.16,4739.6,20532.6
893,11/06/1997,869.57,3671.87,4724.8,20289.9
894,12/06/1997,883.48,3737.16,4757.4,20564.5
895,13/06/1997,893.27,3752.37,4783.1,20528.35
896,16/06/1997,893.9,3750.02,4745.1,20681.07
897,17/06/1997,894.42,3721.18,4682.2,20593.66
898,18/06/1997,889.06,3730.56,4657.0,20497.85
899,19/06/1997,897.99,3777.56,4653.7,20507.85
900,20/06/1997,898.7,3788.54,4593.9,20385.54
901,23/06/1997,878.62,3748.79,4575.8,20436.14
902,24/06/1997,896.34,3761.07,4596.3,20341.93
903,25/06/1997,888.99,3819.52,4640.0,20679.3
904,26/06/1997,883.68,3820.16,4657.9,20624.8
905,27/06/1997,887.3,3809.92,4640.3,20523.75
906,30/06/1997,885.14,3766.89,4604.6,20604.96
907,01/07/1997,891.03,3834.84,4728.3,20175.52
908,02/07/1997,904.03,3867.53,4751.4,20196.42
909,03/07/1997,916.92,3939.73,4831.7,20121.41
910,04/07/1997,916.92,3946.73,4812.8,19968.0
911,07/07/1997,912.2,4003.35,4810.7,19705.2
912,08/07/1997,918.75,4030.1,4758.5,19853.89
913,09/07/1997,907.54,4026.97,4762.4,19697.17
914,10/07/1997,913.78,4000.65,4767.8,19754.8
915,11/07/1997,916.68,4074.3,4799.5,19875.5
916,14/07/1997,918.38,4142.19,4857.4,20228.72
917,15/07/1997,925.76,4139.68,4899.3,20069.41
918,16/07/1997,936.59,4223.69,4964.2,20358.74
919,17/07/1997,931.61,4203.91,4949.0,20519.25
920,18/07/1997,915.3,4131.94,4877.2,20249.32
921,21/07/1997,912.94,4139.96,4805.7,20249.32
922,22/07/1997,933.98,4297.64,4846.7,20157.02
923,23/07/1997,936.56,4384.82,4874.5,20130.51
924,24/07/1997,940.3,4320.52,4862.9,20286.23
925,25/07/1997,938.79,4368.54,4851.5,20389.54
926,28/07/1997,936.45,4400.3,4862.6,20575.26
927,29/07/1997,942.29,4377.7,4876.6,20402.74
928,30/07/1997,952.29,4458.66,4927.3,20212.8
929,31/07/1997,954.29,4405.52,4907.5,20331.43
930,01/08/1997,947.14,4336.98,4899.3,19804.38
931,04/08/1997,950.3,4302.5,4895.7,19668.07
932,05/08/1997,952.37,4325.86,4960.6,19514.5
933,06/08/1997,960.32,4364.25,5026.2,19702.07
934,07/08/1997,951.19,4428.08,5086.8,19475.9
935,08/08/1997,933.54,4342.31,5031.3,19604.5
936,11/08/1997,937.0,4333.15,5031.9,18824.2
937,12/08/1997,926.53,4377.51,5075.8,19099.11
938,13/08/1997,922.02,4237.06,5003.6,19008.6
939,14/08/1997,924.77,4195.53,4991.3,19222.62
940,15/08/1997,900.81,4077.59,4865.8,19326.03
941,18/08/1997,912.49,4080.55,4835.0,19041.1
942,19/08/1997,926.01,4190.45,4914.2,18961.0
943,20/08/1997,939.35,4251.93,4958.4,19252.23
944,21/08/1997,925.05,4204.81,4978.0,19157.12
945,22/08/1997,923.55,4090.14,4901.1,18650.17
946,25/08/1997,920.16,4076.75,4901.1,18656.17
947,26/08/1997,913.02,3993.7,4886.3,18814.98
948,27/08/1997,913.7,3992.03,4906.9,18441.94
949,28/08/1997,903.67,3897.43,4845.4,18451.45
950,29/08/1997,899.47,3919.79,4817.5,18229.42
951,01/09/1997,899.47,4001.81,4870.2,17974.3
952,02/09/1997,927.58,4127.28,4952.2,18232.52
953,03/09/1997,927.86,4062.13,4976.9,18735.17
954,04/09/1997,930.87,4093.43,4991.3,18615.06
955,05/09/1997,929.05,4073.71,4994.2,18650.17
956,08/09/1997,931.2,4131.26,4985.2,18633.86
957,09/09/1997,933.62,4104.57,4950.5,18695.97
958,10/09/1997,919.03,4028.0,4905.2,18704.77
959,11/09/1997,912.59,3890.24,4854.8,18282.23
960,12/09/1997,923.91,3796.61,4848.2,17965.8
961,15/09/1997,919.77,3869.53,4902.9,17965.8
962,16/09/1997,945.64,3995.69,4976.4,17974.5
963,17/09/1997,943.0,3970.44,5013.1,17683.27
